t,seg,rx,ry,rz,fx,fy,fz
3951.8932,0,0.19890,-0.20043,0.13018,0.19790,-0.20350,0.12713
3951.9258,0,0.20188,-0.19962,0.13239,0.19910,-0.20234,0.12871
3951.9616,0,0.20397,-0.19863,0.13534,0.20056,-0.20123,0.13070
3951.9964,0,0.20776,-0.19682,0.13820,0.20272,-0.19990,0.13295
3952.0267,0,0.20950,-0.19566,0.14133,0.20475,-0.19863,0.13546
3952.0640,0,0.21346,-0.19510,0.14418,0.20736,-0.19757,0.13808
3952.0942,0,0.21433,-0.19303,0.14812,0.20945,-0.19621,0.14109
3952.1267,0,0.21860,-0.19222,0.15125,0.21220,-0.19501,0.14414
3952.1600,0,0.22176,-0.18976,0.15489,0.21507,-0.19344,0.14736
3952.1916,0,0.22562,-0.18730,0.15919,0.21823,-0.19159,0.15091
3952.2240,0,0.22847,-0.18287,0.16348,0.22130,-0.18898,0.15468
3952.2594,0,0.23226,-0.17866,0.16738,0.22459,-0.18588,0.15849
3952.2928,0,0.23863,-0.17313,0.17118,0.22880,-0.18206,0.16230
3952.3236,0,0.23828,-0.16756,0.17486,0.23165,-0.17771,0.16607
3952.3598,0,0.24150,-0.16303,0.17854,0.23460,-0.17331,0.16981
3952.3923,0,0.24116,-0.15564,0.18263,0.23657,-0.16801,0.17366
3952.4247,0,0.24894,-0.14780,0.18553,0.24028,-0.16194,0.17722
3952.4627,0,0.25121,-0.14257,0.18953,0.24356,-0.15613,0.18091
3952.4972,0,0.25084,-0.13793,0.19379,0.24575,-0.15067,0.18477
3952.5321,0,0.25132,-0.13004,0.19835,0.24742,-0.14448,0.18885
3952.5641,0,0.25367,-0.12279,0.20321,0.24929,-0.13797,0.19316
3952.5962,0,0.26036,-0.11521,0.20734,0.25261,-0.13115,0.19741
3952.6295,0,0.26556,-0.10896,0.21147,0.25650,-0.12449,0.20163
3952.6606,0,0.26718,-0.10117,0.21601,0.25970,-0.11750,0.20594
3952.6938,0,0.26560,-0.09468,0.22049,0.26147,-0.11065,0.21031
3952.7242,0,0.26308,-0.08771,0.22469,0.26195,-0.10377,0.21462
3952.7604,0,0.26547,-0.08000,0.22787,0.26301,-0.09664,0.21860
3952.7932,0,0.26769,-0.07280,0.23120,0.26441,-0.08949,0.22238
3952.8247,0,0.26635,-0.06488,0.23491,0.26499,-0.08210,0.22614
3952.8659,0,0.26698,-0.05728,0.23772,0.26559,-0.07466,0.22961
3952.8965,0,0.26952,-0.05126,0.23986,0.26677,-0.06764,0.23268
3952.9277,0,0.26929,-0.04478,0.24257,0.26753,-0.06078,0.23565
3952.9630,0,0.27000,-0.03688,0.24515,0.26827,-0.05361,0.23850
3952.9948,0,0.27103,-0.03009,0.24745,0.26910,-0.04655,0.24118
3953.0292,0,0.27372,-0.02212,0.25023,0.27048,-0.03922,0.24390
3953.0681,0,0.27742,-0.01485,0.25295,0.27257,-0.03191,0.24661
3953.1060,0,0.27968,-0.00792,0.25598,0.27470,-0.02471,0.24942
3953.1366,0,0.27928,-0.00272,0.25902,0.27608,-0.01812,0.25230
3953.1678,0,0.28276,0.00503,0.26194,0.27808,-0.01117,0.25519
3953.2008,0,0.28188,0.01228,0.26492,0.27922,-0.00414,0.25811
3953.2324,0,0.28062,0.02104,0.26809,0.27964,0.00342,0.26110
3953.2639,0,0.28291,0.02816,0.27019,0.28062,0.01084,0.26383
3953.2952,0,0.28534,0.03660,0.27302,0.28204,0.01857,0.26659
3953.3283,0,0.28614,0.04528,0.27592,0.28327,0.02658,0.26939
3953.3611,0,0.28402,0.05277,0.27893,0.28349,0.03444,0.27225
3953.3922,0,0.28696,0.06088,0.28151,0.28453,0.04237,0.27503
3953.4240,0,0.29390,0.06830,0.28298,0.28734,0.05015,0.27741
3953.4607,0,0.29229,0.07491,0.28583,0.28883,0.05758,0.27994
3953.4921,0,0.29178,0.07954,0.28844,0.28972,0.06417,0.28249
3953.5277,0,0.29536,0.08617,0.28988,0.29141,0.07077,0.28471
3953.5610,0,0.29685,0.09306,0.29173,0.29304,0.07746,0.28681
3953.5927,0,0.29837,0.09911,0.29412,0.29464,0.08395,0.28901
3953.6300,0,0.29758,0.10530,0.29634,0.29552,0.09036,0.29121
3953.6604,0,0.29627,0.11236,0.29906,0.29575,0.09696,0.29356
3953.6945,0,0.29755,0.11936,0.30129,0.29629,0.10368,0.29588
3953.7266,0,0.29583,0.12606,0.30407,0.29615,0.11039,0.29834
3953.7600,0,0.30007,0.13337,0.30605,0.29733,0.11729,0.30065
3953.7926,0,0.30412,0.14016,0.30769,0.29936,0.12415,0.30276
3953.8246,0,0.30474,0.14645,0.31056,0.30098,0.13084,0.30510
3953.8603,0,0.30598,0.15227,0.31329,0.30248,0.13727,0.30756
3953.8922,0,0.30823,0.16080,0.31579,0.30420,0.14433,0.31003
3953.9243,0,0.30731,0.16933,0.31817,0.30514,0.15183,0.31247
3953.9609,0,0.31065,0.17660,0.31965,0.30679,0.15926,0.31462
3953.9946,0,0.31251,0.18207,0.32107,0.30851,0.16610,0.31656
3954.0247,0,0.31429,0.18602,0.32216,0.31024,0.17208,0.31824
3954.0599,0,0.31515,0.18912,0.32292,0.31171,0.17719,0.31964
3954.0913,0,0.31412,0.19278,0.32340,0.31243,0.18187,0.32077
3954.1246,0,0.31603,0.19307,0.32321,0.31351,0.18523,0.32150
3954.1558,0,0.31630,0.19366,0.32329,0.31435,0.18776,0.32204
3954.1938,0,0.31545,0.19375,0.32320,0.31468,0.18955,0.32239
3954.2239,0,0.31600,0.19351,0.32298,0.31508,0.19074,0.32257
3954.2562,0,0.31458,0.19292,0.32309,0.31493,0.19139,0.32272
3954.2923,0,0.31294,0.19263,0.32299,0.31433,0.19176,0.32280
3954.3313,0,0.31337,0.19279,0.32307,0.31404,0.19207,0.32288
3954.3616,0,0.31520,0.19256,0.32301,0.31439,0.19222,0.32292
3954.3921,0,0.31662,0.19263,0.32327,0.31506,0.19234,0.32303
3954.4311,0,0.31585,0.19215,0.32394,0.31530,0.19228,0.32330
3954.4631,0,0.31369,0.19079,0.32372,0.31481,0.19184,0.32343
3954.4948,0,0.31548,0.18758,0.32107,0.31501,0.19056,0.32272
3954.5262,0,0.31289,0.18662,0.31753,0.31438,0.18938,0.32116
3954.5683,0,0.31743,0.18534,0.31148,0.31529,0.18817,0.31826
3954.5987,0,0.31929,0.18367,0.30309,0.31649,0.18682,0.31371
3954.6294,0,0.31728,0.18355,0.29520,0.31673,0.18584,0.30816
3954.6605,0,0.31329,0.18285,0.28676,0.31570,0.18494,0.30174
3954.6936,0,0.31166,0.18179,0.27852,0.31449,0.18400,0.29477
3954.7246,0,0.31051,0.18041,0.27088,0.31329,0.18292,0.28760
3954.7606,0,0.30862,0.17681,0.26461,0.31189,0.18109,0.28071
3954.7924,0,0.30082,0.17501,0.26122,0.30857,0.17926,0.27486
3954.8236,0,0.29005,0.17194,0.26084,0.30301,0.17707,0.27065
3954.8603,0,0.28673,0.16914,0.26248,0.29813,0.17469,0.26820
3954.8941,0,0.28424,0.16594,0.26619,0.29396,0.17206,0.26760
3954.9277,0,0.28273,0.16347,0.27188,0.29059,0.16948,0.26888
3954.9611,0,0.28870,0.15900,0.27690,0.29003,0.16634,0.27129
3954.9926,0,0.29268,0.15459,0.28286,0.29082,0.16281,0.27476
3955.0239,0,0.30002,0.15177,0.28770,0.29358,0.15950,0.27864
3955.0566,0,0.30392,0.14688,0.29259,0.29669,0.15571,0.28283
3955.0921,0,0.30588,0.14345,0.29680,0.29944,0.15204,0.28702
3955.1237,0,0.30816,0.13946,0.29869,0.30206,0.14826,0.29052
3955.1561,0,0.30659,0.13599,0.29939,0.30342,0.14458,0.29318
3955.1932,0,0.30978,0.13194,0.29671,0.30533,0.14079,0.29424
3955.2235,0,0.31519,0.13062,0.29179,0.30829,0.13774,0.29350
3955.2566,0,0.31745,0.12835,0.28571,0.31104,0.13492,0.29117
3955.2987,0,0.31643,0.12493,0.27860,0.31265,0.13192,0.28739
3955.3321,0,0.31498,0.12342,0.27091,0.31335,0.12937,0.28245
3955.3622,0,0.31139,0.12064,0.26498,0.31276,0.12675,0.27721
3955.3947,0,0.30805,0.11655,0.26039,0.31135,0.12369,0.27216
3955.4349,0,0.30087,0.11408,0.25720,0.30821,0.12081,0.26767
3955.4663,0,0.29137,0.11098,0.25647,0.30316,0.11786,0.26431
3955.4974,0,0.28689,0.10848,0.25772,0.29828,0.11504,0.26234
3955.5291,0,0.29146,0.10612,0.25965,0.29623,0.11237,0.26153
3955.5595,0,0.29451,0.10293,0.26333,0.29571,0.10954,0.26207
3955.5932,0,0.29562,0.09939,0.26855,0.29569,0.10649,0.26401
3955.6458,0,0.29772,0.09608,0.27491,0.29630,0.10337,0.26728
3955.6769,0,0.29872,0.09217,0.28106,0.29702,0.10001,0.27142
3955.7096,0,0.30282,0.08827,0.28609,0.29876,0.09649,0.27582
3955.7411,0,0.30055,0.08389,0.29099,0.29930,0.09271,0.28037
3955.7735,0,0.30622,0.08024,0.29286,0.30137,0.08897,0.28412
3955.8036,0,0.30882,0.07704,0.29404,0.30361,0.08539,0.28709
3955.8330,0,0.30865,0.07303,0.29380,0.30512,0.08168,0.28911
3955.8643,0,0.30919,0.06949,0.29206,0.30634,0.07803,0.28999
3955.8967,0,0.31127,0.06691,0.28785,0.30782,0.07469,0.28935
3955.9293,0,0.31108,0.06365,0.28331,0.30880,0.07138,0.28754
3955.9624,0,0.30669,0.06156,0.27879,0.30816,0.06843,0.28491
3955.9993,0,0.30540,0.06022,0.27281,0.30734,0.06597,0.28128
3956.0319,0,0.30545,0.05793,0.26713,0.30677,0.06356,0.27704
3956.0626,0,0.29896,0.05549,0.26308,0.30443,0.06114,0.27285
3956.0950,0,0.29468,0.05207,0.25966,0.30150,0.05842,0.26889
3956.1267,0,0.28882,0.05019,0.25757,0.29770,0.05595,0.26550
3956.1604,0,0.28592,0.04781,0.25644,0.29417,0.05351,0.26278
3956.1934,0,0.28414,0.04637,0.25570,0.29116,0.05137,0.26065
3956.2260,0,0.28195,0.04340,0.25647,0.28840,0.04898,0.25940
3956.2578,0,0.28327,0.04080,0.25653,0.28686,0.04652,0.25854
3956.2947,0,0.28329,0.03771,0.25712,0.28579,0.04388,0.25811
3956.3259,0,0.28370,0.03475,0.25774,0.28516,0.04114,0.25800
3956.3558,0,0.28323,0.03148,0.25815,0.28458,0.03824,0.25805
3956.3915,0,0.28280,0.02852,0.25828,0.28405,0.03533,0.25812
3956.4247,0,0.28066,0.02438,0.25887,0.28303,0.03204,0.25834
3956.4583,0,0.28217,0.01871,0.25903,0.28277,0.02804,0.25855
3956.4982,0,0.27970,0.01400,0.25968,0.28185,0.02383,0.25889
3956.5293,0,0.28319,0.00834,0.26039,0.28225,0.01918,0.25934
3956.5635,0,0.28188,0.00218,0.26122,0.28214,0.01408,0.25990
3956.5944,0,0.27940,-0.00427,0.26160,0.28132,0.00858,0.26041
3956.6270,0,0.27646,-0.01019,0.26238,0.27986,0.00295,0.26100
3956.6601,0,0.27434,-0.01624,0.26294,0.27821,-0.00281,0.26158
3956.6955,0,0.27374,-0.02187,0.26319,0.27687,-0.00853,0.26207
3956.7297,0,0.27130,-0.02797,0.26376,0.27520,-0.01436,0.26257
3956.7627,0,0.27025,-0.03392,0.26366,0.27371,-0.02023,0.26290
3956.7963,0,0.26945,-0.03769,0.26411,0.27243,-0.02547,0.26326
3956.8260,0,0.26947,-0.04217,0.26441,0.27154,-0.03048,0.26361
3956.8558,0,0.26937,-0.04718,0.26529,0.27089,-0.03549,0.26411
3956.8914,0,0.26926,-0.05232,0.26572,0.27040,-0.04054,0.26460
3956.9308,0,0.26866,-0.05746,0.26621,0.26988,-0.04562,0.26508
3956.9626,0,0.27136,-0.06308,0.26586,0.27033,-0.05086,0.26531
3956.9935,0,0.27135,-0.06879,0.26539,0.27063,-0.05624,0.26533
3957.0250,0,0.27297,-0.07456,0.26474,0.27133,-0.06173,0.26516
3957.0572,0,0.27049,-0.08084,0.26487,0.27108,-0.06747,0.26507
3957.0979,0,0.27190,-0.08686,0.26443,0.27132,-0.07328,0.26488
3957.1288,0,0.27527,-0.09130,0.26335,0.27251,-0.07869,0.26442
3957.1591,0,0.27774,-0.09473,0.26233,0.27408,-0.08350,0.26379
3957.1924,0,0.28125,-0.09828,0.26203,0.27623,-0.08794,0.26327
3957.2250,0,0.28498,-0.10060,0.26208,0.27885,-0.09174,0.26291
3957.2563,0,0.28525,-0.10566,0.26221,0.28077,-0.09591,0.26270
3957.2928,0,0.28293,-0.10971,0.26294,0.28142,-0.10005,0.26277
3957.3248,0,0.28168,-0.11422,0.26388,0.28150,-0.10430,0.26310
3957.3564,0,0.27915,-0.11776,0.26507,0.28079,-0.10834,0.26369
3957.3917,0,0.28118,-0.12143,0.26496,0.28091,-0.11227,0.26407
3957.4248,0,0.28081,-0.12522,0.26471,0.28088,-0.11615,0.26426
3957.4553,0,0.27727,-0.12929,0.26551,0.27980,-0.12009,0.26464
3957.4914,0,0.27739,-0.13186,0.26645,0.27907,-0.12362,0.26518
3957.5236,0,0.27808,-0.13554,0.26675,0.27878,-0.12720,0.26565
3957.5559,0,0.27894,-0.13919,0.26737,0.27883,-0.13080,0.26617
3957.5924,0,0.27633,-0.14286,0.26830,0.27808,-0.13442,0.26681
3957.6383,0,0.27200,-0.14695,0.26986,0.27626,-0.13818,0.26772
3957.6715,0,0.27082,-0.15211,0.27085,0.27462,-0.14236,0.26866
3957.7015,0,0.26768,-0.15492,0.27231,0.27254,-0.14613,0.26976
3957.7354,0,0.26460,-0.15912,0.27364,0.27016,-0.15002,0.27092
3957.7688,0,0.26674,-0.16342,0.27408,0.26913,-0.15404,0.27187
3957.8013,0,0.26522,-0.16728,0.27434,0.26796,-0.15801,0.27261
3957.8345,0,0.26621,-0.17063,0.27453,0.26744,-0.16180,0.27319
3957.8686,0,0.26699,-0.17368,0.27443,0.26730,-0.16536,0.27356
3957.8993,0,0.26391,-0.17610,0.27447,0.26629,-0.16858,0.27383
3957.9306,0,0.26256,-0.17916,0.27416,0.26517,-0.17176,0.27393
3957.9626,0,0.26554,-0.18293,0.27288,0.26528,-0.17511,0.27362
3957.9939,0,0.26475,-0.18667,0.27193,0.26512,-0.17858,0.27311
3958.0276,0,0.26311,-0.19285,0.27116,0.26452,-0.18286,0.27253
3958.0593,0,0.25802,-0.19849,0.27104,0.26257,-0.18755,0.27208
3958.0929,0,0.25864,-0.20369,0.27070,0.26139,-0.19239,0.27167
3958.1245,0,0.25737,-0.20813,0.27077,0.26018,-0.19711,0.27140
3958.1591,0,0.25600,-0.21300,0.27100,0.25893,-0.20188,0.27128
3958.1926,0,0.25550,-0.21819,0.27101,0.25790,-0.20677,0.27120
3958.2244,0,0.25371,-0.22264,0.27096,0.25664,-0.21153,0.27113
3958.2565,0,0.25331,-0.22835,0.27079,0.25564,-0.21658,0.27103
3958.2882,0,0.24980,-0.23201,0.27116,0.25389,-0.22121,0.27107
3958.3256,0,0.24766,-0.23509,0.27121,0.25202,-0.22537,0.27111
3958.3576,0,0.24626,-0.23832,0.27127,0.25029,-0.22926,0.27116
3958.3885,0,0.24451,-0.24142,0.27132,0.24856,-0.23291,0.27121
3958.4304,0,0.24437,-0.24421,0.27186,0.24730,-0.23630,0.27140
3958.4615,0,0.24312,-0.24621,0.27247,0.24605,-0.23927,0.27172
3958.4941,0,0.24280,-0.24610,0.27262,0.24507,-0.24132,0.27199
3958.5258,0,0.24437,-0.24555,0.27263,0.24486,-0.24259,0.27219
3958.5562,0,0.24521,-0.24469,0.27244,0.24497,-0.24322,0.27226
3958.5985,0,0.24503,-0.24363,0.27192,0.24499,-0.24334,0.27216
3958.6416,0,0.24535,-0.24133,0.27118,0.24510,-0.24274,0.27187
3958.6740,0,0.24594,-0.23878,0.27015,0.24535,-0.24155,0.27135
3958.7062,0,0.24570,-0.23477,0.26943,0.24545,-0.23952,0.27078
3958.7369,0,0.24764,-0.23020,0.26825,0.24611,-0.23672,0.27002
3958.7675,0,0.25085,-0.22498,0.26683,0.24753,-0.23320,0.26906
3958.7988,0,0.24978,-0.21902,0.26600,0.24821,-0.22895,0.26814
3958.8303,0,0.25205,-0.21066,0.26403,0.24936,-0.22346,0.26691
3958.8638,0,0.25376,-0.20300,0.26328,0.25068,-0.21732,0.26582
3958.8946,0,0.25559,-0.19433,0.26203,0.25215,-0.21042,0.26468
3958.9265,0,0.25467,-0.18670,0.26116,0.25291,-0.20331,0.26363
3958.9586,0,0.25699,-0.17696,0.25978,0.25413,-0.19540,0.26247
3958.9960,0,0.25803,-0.16858,0.25874,0.25530,-0.18736,0.26135
3959.0266,0,0.25650,-0.15979,0.25782,0.25566,-0.17909,0.26029
3959.0583,0,0.25781,-0.15035,0.25626,0.25631,-0.17047,0.25908
3959.0927,0,0.26155,-0.13924,0.25446,0.25788,-0.16110,0.25770
3959.1261,0,0.26636,-0.12898,0.25222,0.26042,-0.15146,0.25605
3959.1569,0,0.26857,-0.11890,0.25038,0.26287,-0.14169,0.25435
3959.1926,0,0.26475,-0.10781,0.25030,0.26343,-0.13153,0.25314
3959.2241,0,0.26209,-0.09810,0.24958,0.26303,-0.12150,0.25207
3959.2561,0,0.25727,-0.08682,0.25062,0.26130,-0.11110,0.25164
3959.2885,0,0.25646,-0.07520,0.25018,0.25985,-0.10033,0.25120
3959.3267,0,0.25435,-0.06489,0.24940,0.25820,-0.08970,0.25066
3959.3580,0,0.25578,-0.05251,0.24862,0.25747,-0.07854,0.25005
3959.3881,0,0.25881,-0.04119,0.24750,0.25787,-0.06734,0.24928
3959.4244,0,0.25797,-0.03293,0.24711,0.25790,-0.05701,0.24863
3959.4567,0,0.25143,-0.02813,0.24784,0.25596,-0.04835,0.24839
3959.4883,0,0.25275,-0.02519,0.24734,0.25500,-0.04140,0.24808
3959.5271,0,0.25479,-0.02310,0.24666,0.25493,-0.03591,0.24765
3959.5585,0,0.25301,-0.02084,0.24712,0.25436,-0.03139,0.24749
3959.5919,0,0.25368,-0.01888,0.24750,0.25416,-0.02764,0.24749
3959.6440,0,0.25421,-0.01708,0.24804,0.25417,-0.02447,0.24766
3959.6765,0,0.25358,-0.01618,0.24881,0.25400,-0.02198,0.24800
3959.7066,0,0.25624,-0.01561,0.24924,0.25467,-0.02007,0.24837
3959.7381,0,0.25877,-0.01543,0.24953,0.25590,-0.01868,0.24872
3959.7683,0,0.26166,-0.01531,0.24998,0.25763,-0.01767,0.24910
3959.8019,0,0.26331,-0.01478,0.25047,0.25933,-0.01680,0.24951
3959.8334,0,0.26599,-0.01489,0.25094,0.26133,-0.01623,0.24994
3959.8686,0,0.26513,-0.01551,0.25189,0.26247,-0.01601,0.25052
3959.9040,0,0.26458,-0.01536,0.25220,0.26310,-0.01582,0.25102
3959.9351,0,0.26517,-0.01540,0.25188,0.26372,-0.01569,0.25128
3959.9684,0,0.26961,-0.01606,0.25050,0.26549,-0.01580,0.25105
3960.0028,0,0.26912,-0.01629,0.25000,0.26658,-0.01595,0.25073
3960.0371,0,0.27114,-0.01643,0.24950,0.26795,-0.01609,0.25036
3960.0706,0,0.27230,-0.01674,0.24944,0.26925,-0.01629,0.25009
3960.1040,0,0.27486,-0.01869,0.24923,0.27093,-0.01701,0.24983
3960.1356,0,0.27818,-0.01994,0.24884,0.27311,-0.01789,0.24953
3960.1676,0,0.28060,-0.02125,0.24781,0.27536,-0.01890,0.24902
3960.2048,0,0.28517,-0.02257,0.24639,0.27830,-0.02000,0.24823
3960.2371,0,0.28634,-0.02242,0.24529,0.28071,-0.02073,0.24735
3960.2714,0,0.28874,-0.02324,0.24445,0.28312,-0.02148,0.24648
3960.3041,0,0.29152,-0.02294,0.24376,0.28564,-0.02192,0.24566
3960.3351,0,0.29305,-0.02309,0.24281,0.28786,-0.02227,0.24480
3960.3657,0,0.29636,-0.02326,0.24185,0.29041,-0.02257,0.24392
3960.3972,0,0.29950,-0.02379,0.24106,0.29314,-0.02293,0.24306
3960.4280,0,0.30106,-0.02392,0.24103,0.29551,-0.02323,0.24245
3960.4581,0,0.30268,-0.02397,0.24134,0.29766,-0.02345,0.24212
3960.4903,0,0.30666,-0.02382,0.24143,0.30036,-0.02356,0.24191
3960.5282,0,0.30936,-0.02408,0.24181,0.30306,-0.02372,0.24188
3960.5597,0,0.31178,-0.02454,0.24198,0.30568,-0.02396,0.24191
3960.5913,0,0.31592,-0.02545,0.24231,0.30875,-0.02441,0.24203
3960.6424,0,0.31900,-0.02528,0.24270,0.31182,-0.02467,0.24223
3960.6744,0,0.32349,-0.02570,0.24273,0.31532,-0.02498,0.24238
3960.7047,0,0.32706,-0.02546,0.24278,0.31885,-0.02512,0.24250
3960.7406,0,0.32947,-0.02487,0.24265,0.32203,-0.02505,0.24255
3960.7723,0,0.33200,-0.02427,0.24274,0.32502,-0.02482,0.24260
3960.8026,0,0.33814,-0.02352,0.24218,0.32896,-0.02443,0.24248
3960.8351,0,0.34036,-0.02317,0.24220,0.33238,-0.02405,0.24239
3960.8673,0,0.34309,-0.02295,0.24185,0.33559,-0.02372,0.24223
3960.8984,0,0.34488,-0.02300,0.24165,0.33838,-0.02350,0.24206
3960.9293,0,0.34796,-0.02318,0.24131,0.34125,-0.02341,0.24183
3960.9609,0,0.35022,-0.02316,0.24080,0.34394,-0.02333,0.24152
3960.9902,0,0.35087,-0.02311,0.24029,0.34602,-0.02327,0.24115
3961.0241,0,0.35493,-0.02218,0.23952,0.34870,-0.02294,0.24066
3961.0573,0,0.35956,-0.02145,0.23839,0.35196,-0.02249,0.23998
3961.0885,0,0.36168,-0.02135,0.23794,0.35487,-0.02215,0.23937
3961.1244,0,0.36748,-0.02072,0.23704,0.35866,-0.02172,0.23867
3961.1570,0,0.36959,-0.02142,0.23639,0.36194,-0.02163,0.23798
3961.1915,0,0.37404,-0.02195,0.23548,0.36557,-0.02173,0.23723
3961.2250,0,0.37669,-0.02322,0.23474,0.36890,-0.02218,0.23648
3961.2554,0,0.37854,-0.02578,0.23422,0.37180,-0.02326,0.23581
3961.2889,0,0.38278,-0.02621,0.23367,0.37509,-0.02414,0.23517
3961.3235,0,0.38796,-0.02764,0.23253,0.37895,-0.02519,0.23438
3961.3579,0,0.39117,-0.02870,0.23196,0.38262,-0.02625,0.23365
3961.3903,0,0.39245,-0.02995,0.23201,0.38557,-0.02736,0.23316
3961.4274,0,0.39651,-0.03107,0.23191,0.38885,-0.02847,0.23278
3961.4607,0,0.39875,-0.03211,0.23224,0.39182,-0.02956,0.23262
3961.4922,0,0.40000,-0.03350,0.23250,0.39427,-0.03074,0.23258
3961.5245,0,0.40000,-0.03615,0.23184,0.39599,-0.03236,0.23236
3961.5580,0,0.40000,-0.03997,0.23180,0.39719,-0.03465,0.23219
3961.5910,0,0.40000,-0.04189,0.23156,0.39804,-0.03682,0.23200
3961.6488,0,0.40000,-0.04295,0.23130,0.39863,-0.03866,0.23179
3961.6801,0,0.40000,-0.04363,0.22996,0.39904,-0.04015,0.23124
3961.7110,0,0.40000,-0.04463,0.22888,0.39933,-0.04149,0.23054
3961.7436,0,0.40000,-0.04388,0.22762,0.39953,-0.04221,0.22966
3961.7762,0,0.40000,-0.04507,0.22686,0.39967,-0.04307,0.22882
3961.8095,0,0.40000,-0.04587,0.22660,0.39977,-0.04391,0.22816
3961.8448,0,0.40000,-0.04591,0.22632,0.39984,-0.04451,0.22760
3961.8765,0,0.40000,-0.04557,0.22570,0.39989,-0.04483,0.22703
3961.9083,0,0.40000,-0.04536,0.22527,0.39992,-0.04499,0.22650
3961.9413,0,0.40000,-0.04411,0.22508,0.39994,-0.04472,0.22608
3961.9746,0,0.40000,-0.04242,0.22441,0.39996,-0.04403,0.22558
3962.0059,0,0.40000,-0.04040,0.22339,0.39997,-0.04294,0.22492
3962.0403,0,0.40000,-0.03741,0.22226,0.39998,-0.04128,0.22412
3962.0742,0,0.40000,-0.03629,0.22142,0.39999,-0.03979,0.22331
3962.1058,0,0.40000,-0.03333,0.21993,0.39999,-0.03785,0.22230
3962.1371,0,0.40000,-0.03262,0.21822,0.39999,-0.03628,0.22107
3962.1704,0,0.40000,-0.03161,0.21623,0.40000,-0.03488,0.21962
3962.2039,0,0.40000,-0.03160,0.21520,0.40000,-0.03390,0.21829
3962.2349,0,0.40000,-0.03142,0.21472,0.40000,-0.03315,0.21722
3962.2659,0,0.40000,-0.03235,0.21513,0.40000,-0.03291,0.21659
3962.2995,0,0.40000,-0.03116,0.21531,0.40000,-0.03239,0.21621
3962.3362,0,0.40000,-0.03097,0.21542,0.40000,-0.03196,0.21597
3962.3680,0,0.40000,-0.03032,0.21565,0.40000,-0.03147,0.21588
3962.3999,0,0.40000,-0.02923,0.21574,0.40000,-0.03080,0.21583
3962.4298,0,0.40000,-0.02922,0.21495,0.40000,-0.03032,0.21557
3962.4624,0,0.40000,-0.02767,0.21416,0.40000,-0.02953,0.21514
3962.4930,0,0.40000,-0.02646,0.21215,0.40000,-0.02861,0.21425
3962.5241,0,0.40000,-0.02359,0.21083,0.40000,-0.02710,0.21322
3962.5606,0,0.40000,-0.02235,0.20854,0.40000,-0.02568,0.21181
3962.5958,0,0.40000,-0.02201,0.20719,0.40000,-0.02458,0.21043
3962.6285,0,0.40000,-0.01941,0.20502,0.40000,-0.02303,0.20880
3962.6597,0,0.40000,-0.01781,0.20274,0.40000,-0.02146,0.20699
3962.6921,0,0.40000,-0.01621,0.20141,0.40000,-0.01989,0.20531
3962.7274,0,0.40000,-0.01524,0.20004,0.40000,-0.01849,0.20373
3962.7580,0,0.40000,-0.01416,0.19807,0.40000,-0.01719,0.20203
3962.7893,0,0.40000,-0.01091,0.19515,0.40000,-0.01531,0.19997
3962.8236,0,0.40000,-0.01045,0.19404,0.40000,-0.01385,0.19819
3962.8602,0,0.40000,-0.00893,0.19235,0.40000,-0.01237,0.19644
3962.8929,0,0.40000,-0.00813,0.19076,0.40000,-0.01110,0.19473
3962.9255,0,0.40000,-0.00782,0.18879,0.40000,-0.01012,0.19295
3962.9561,0,0.40000,-0.00657,0.18662,0.40000,-0.00905,0.19105
3962.9906,0,0.40000,-0.00412,0.18535,0.40000,-0.00757,0.18934
3963.0261,0,0.40000,-0.00308,0.18220,0.40000,-0.00623,0.18720
3963.0584,0,0.40000,-0.00162,0.17906,0.40000,-0.00484,0.18476
3963.0911,0,0.40000,0.00391,0.17628,0.40000,-0.00222,0.18221
3963.1235,0,0.40000,0.00670,0.17483,0.40000,0.00046,0.18000
3963.1555,0,0.40000,0.00877,0.17296,0.40000,0.00295,0.17789
3963.1875,0,0.40000,0.00957,0.17269,0.40000,0.00494,0.17633
3963.2233,0,0.40000,0.01136,0.17239,0.40000,0.00686,0.17515
3963.2553,0,0.40000,0.01328,0.17294,0.40000,0.00879,0.17448
3963.2872,0,0.40000,0.01513,0.17450,0.40000,0.01069,0.17449
3963.3247,0,0.40000,0.01861,0.17565,0.40000,0.01307,0.17484
3963.3629,0,0.40000,0.02104,0.17509,0.40000,0.01546,0.17491
3963.3992,0,0.40000,0.02455,0.17333,0.40000,0.01819,0.17444
3963.4315,0,0.40000,0.02490,0.17137,0.40000,0.02020,0.17352
3963.4694,0,0.40000,0.02752,0.17067,0.40000,0.02240,0.17266
3963.5049,0,0.40000,0.02993,0.16717,0.40000,0.02466,0.17102
3963.5360,0,0.40000,0.03054,0.16682,0.40000,0.02642,0.16976
3963.5703,0,0.40000,0.02818,0.16674,0.40000,0.02695,0.16885
3963.6080,0,0.40000,0.02817,0.16700,0.40000,0.02732,0.16830
3963.6570,0,0.40000,0.02837,0.16697,0.40000,0.02763,0.16790
3963.6891,0,0.40000,0.02842,0.16707,0.40000,0.02787,0.16765
3963.7284,0,0.40000,0.02756,0.16639,0.40000,0.02778,0.16727
